meat and dairy production by tech
scenario,region,subsector,technology,output,sector,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"Reference,date=2025-8-6T12:58:36-07:00",Africa_Southern,Pastoral,FodderHerb_Residue,Beef,Beef,0.0091107,0.0068953,0.0119775,0.0159211,0.0165381,0.0181202,0.0208217,0.0246767,0.0288347,0.0330622,0.037017,0.0413003,0.045247,0.0487813,0.0520781,0.0552647,0.0584364,0.0615248,0.0650459,0.0680646,0.0712894,Mt,
"Reference,date=2025-8-6T12:58:36-07:00",Africa_Southern,Pastoral,FodderHerb_Residue,Dairy,Dairy,0.0367311,0.0485097,0.0547395,0.0581656,0.0630081,0.0707564,0.0828607,0.0984137,0.115192,0.132338,0.149816,0.168687,0.18797,0.207003,0.225278,0.243822,0.261359,0.277672,0.293617,0.307929,0.321108,Mt,
"Reference,date=2025-8-6T12:58:36-07:00",Africa_Southern,Pastoral,Pasture_FodderGrass,Beef,Beef,0.468183,0.472693,0.820566,1.0904,1.11504,1.18117,1.28278,1.42692,1.56714,1.69815,1.80651,1.91686,2.00362,2.07032,2.12586,2.17834,2.23316,2.2883,2.3595,2.42166,2.48507,Mt,
"Reference,date=2025-8-6T12:58:36-07:00",Africa_Southern,Pastoral,Pasture_FodderGrass,Dairy,Dairy,1.8898,3.32599,3.7465,3.98107,4.33003,4.79408,5.37917,6.04889,6.74561,7.43879,8.12509,8.82947,9.51039,10.1519,10.7305,11.3026,11.8221,12.2864,12.7229,13.1257,13.4475,Mt,
"Reference,date=2025-8-6T12:58:36-07:00",Africa_Southern,Pastoral,Pasture_FodderGrass,SheepGoat,SheepGoat,0.0778862,0.110443,0.162163,0.199037,0.222721,0.264639,0.316885,0.373268,0.437811,0.511059,0.592128,0.680992,0.775264,0.873479,0.972296,1.06982,1.16328,1.24961,1.32749,1.3981,1.45955,Mt,
"Reference,date=2025-8-6T12:58:36-07:00",Africa_Southern,Pastoral,Scavenging_Other,Beef,Beef,0.0253205,0.0255639,0.0443782,0.0589724,0.0613142,0.0611475,0.0608718,0.0618327,0.0632623,0.065217,0.0671688,0.0695613,0.0719205,0.0736022,0.0749151,0.076717,0.0786948,0.0809583,0.0841322,0.0871623,0.0906809,Mt,
"Reference,date=2025-8-6T12:58:36-07:00",Africa_Southern,Pastoral,Scavenging_Other,Dairy,Dairy,0.102266,0.179862,0.202641,0.215328,0.253596,0.296107,0.3332,0.363302,0.405267,0.457894,0.519386,0.589415,0.665103,0.742394,0.81819,0.894294,0.965689,1.03041,1.08921,1.14142,1.18585,Mt,
"Reference,date=2025-8-6T12:58:36-07:00",Africa_Southern,Pastoral,Scavenging_Other,SheepGoat,SheepGoat,0.0086458,0.0122575,0.0180095,0.0221106,0.0258668,0.0324369,0.0403507,0.0480105,0.0571084,0.0681848,0.0811661,0.0961976,0.112805,0.130564,0.148769,0.166821,0.183955,0.199281,0.212651,0.223836,0.233116,Mt,
"Reference,date=2025-8-6T12:58:36-07:00",Africa_Western,Mixed,FeedCrops,Beef,Beef,0.0495715,0.125144,0.229447,0.311794,0.378664,0.512644,0.705358,0.949487,1.13602,1.27484,1.39273,1.42708,1.42407,1.37686,1.29028,1.20326,1.11245,1.0466,0.99486,0.955853,0.936043,Mt,
"Reference,date=2025-8-6T12:58:36-07:00",Africa_Western,Mixed,FeedCrops,Dairy,Dairy,0.203376,0.579657,0.841513,0.983033,1.19235,1.56843,2.12772,2.76757,3.14069,3.30038,3.38343,3.2175,3.00573,2.73433,2.41693,2.15734,1.91551,1.7435,1.60763,1.513,1.45106,Mt,
"Reference,date=2025-8-6T12:58:36-07:00",Africa_Western,Mixed,FeedCrops,Pork,Pork,0.0352163,0.0885416,0.124617,0.15975,0.183334,0.233706,0.2989,0.37954,0.45613,0.528578,0.599249,0.656494,0.704641,0.740879,0.76268,0.778401,0.785063,0.789606,0.79335,0.79898,0.805459,Mt,
"Reference,date=2025-8-6T12:58:36-07:00",Africa_Western,Mixed,FeedCrops,Poultry,Poultry,0.381896,0.608468,0.818626,0.936947,1.06874,1.45354,1.94395,2.52396,3.00607,3.38443,3.68208,3.76986,3.71562,3.52803,3.23991,2.96131,2.69682,2.51218,2.38239,2.30968,2.27036,Mt,
"Reference,date=2025-8-6T12:58:36-07:00",Africa_Western,Mixed,FeedCrops,SheepGoat,SheepGoat,0.0071554,0.0172814,0.0251983,0.0325018,0.0379156,0.0475671,0.060075,0.0761863,0.0932156,0.111576,0.131688,0.151795,0.171728,0.190419,0.206226,0.219743,0.230087,0.238754,0.245924,0.252194,0.257909,Mt,
"Reference,date=2025-8-6T12:58:36-07:00",Africa_Western,Mixed,FodderHerb_Residue,Beef,Beef,0.0449508,0.0428551,0.0801684,0.111132,0.114543,0.12239,0.134588,0.15626,0.185611,0.221789,0.262971,0.310215,0.360968,0.413742,0.468695,0.523727,0.579402,0.638517,0.697594,0.753654,0.812271,Mt,
"Reference,date=2025-8-6T12:58:36-07:00",Africa_Western,Mixed,FodderHerb_Residue,Dairy,Dairy,0.215034,0.213999,0.315365,0.37417,0.384654,0.39906,0.432646,0.485831,0.546932,0.611147,0.679324,0.743175,0.809158,0.872326,0.931992,0.996766,1.05898,1.12892,1.1963,1.26596,1.33605,Mt,
"Reference,date=2025-8-6T12:58:36-07:00",Africa_Western,Mixed,FodderHerb_Residue,Pork,Pork,0.197273,0.283681,0.326647,0.361492,0.369435,0.398406,0.43672,0.496126,0.572654,0.663305,0.765338,0.883736,1.0176,1.16806,1.33865,1.52662,1.72913,1.93914,2.15327,2.36749,2.56885,Mt,
