meat and dairy production by tech
scenario,region,subsector,technology,output,sector,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"Reference,date=2025-20-6T13:04:46-07:00",Africa_Southern,Mixed,FodderHerb_Residue,Poultry,Poultry,0.156963,0.264038,0.319602,0.396068,0.40185,0.464606,0.543513,0.640351,0.746054,0.853672,0.962558,1.0708,1.18071,1.29221,1.40471,1.51982,1.63093,1.73563,1.83277,1.92047,1.99693,Mt,
"Reference,date=2025-20-6T13:04:46-07:00",Africa_Southern,Mixed,Pasture_FodderGrass,Beef,Beef,0.0113047,0.0142949,0.0367827,0.0640296,0.0648034,0.0701994,0.0790071,0.089147,0.0992886,0.109449,0.119374,0.128976,0.137933,0.146439,0.154261,0.161395,0.167941,0.173935,0.179487,0.184845,0.189409,Mt,
"Reference,date=2025-20-6T13:04:46-07:00",Africa_Southern,Mixed,Pasture_FodderGrass,Dairy,Dairy,0.0303686,0.0672139,0.113762,0.157173,0.159782,0.174082,0.201907,0.230895,0.254063,0.273844,0.292216,0.308893,0.324925,0.340007,0.354007,0.366983,0.378118,0.3872,0.394607,0.401151,0.406765,Mt,
"Reference,date=2025-20-6T13:04:46-07:00",Africa_Southern,Mixed,Scavenging_Other,Beef,Beef,9.457E-4,0.0011954,0.0030943,0.0053994,0.00558052,0.00573176,0.00597944,0.00622946,0.00652445,0.00690084,0.0073406,0.00780174,0.00832168,0.00883644,0.00934845,0.00987026,0.0103844,0.0108811,0.0113627,0.0118299,0.0122832,Mt,
"Reference,date=2025-20-6T13:04:46-07:00",Africa_Southern,Mixed,Scavenging_Other,Dairy,Dairy,0.0033868,0.0075092,0.012569,0.0174636,0.01803,0.0185438,0.0198894,0.0209856,0.0217176,0.0224638,0.0233778,0.0243245,0.0255303,0.0267293,0.0279557,0.029253,0.0304816,0.0315807,0.0325676,0.0334643,0.0343722,Mt,
"Reference,date=2025-20-6T13:04:46-07:00",Africa_Southern,Pastoral,FeedCrops,Beef,Beef,0.0035102,0.0058316,0.0101041,0.0134223,0.0184438,0.0264658,0.0344864,0.0379749,0.0412066,0.0458881,0.0518677,0.0574397,0.0631069,0.0688306,0.074078,0.0783866,0.0814042,0.0829715,0.0832711,0.0825795,0.0813443,Mt,
"Reference,date=2025-20-6T13:04:46-07:00",Africa_Southern,Pastoral,FeedCrops,Dairy,Dairy,0.0141375,0.0409941,0.0461426,0.0491133,0.0609149,0.0786184,0.10026,0.120365,0.140787,0.163824,0.189835,0.216894,0.245124,0.273541,0.301028,0.326559,0.348692,0.366298,0.378737,0.386688,0.391523,Mt,
"Reference,date=2025-20-6T13:04:46-07:00",Africa_Southern,Pastoral,FodderHerb_Residue,Beef,Beef,0.0091107,0.0068953,0.0119775,0.0159211,0.0166218,0.0182916,0.0211177,0.0253341,0.0299802,0.0347294,0.0394825,0.0443452,0.0491917,0.0539971,0.0586461,0.0633061,0.0679341,0.0725108,0.0770139,0.0813985,0.0854189,Mt,
"Reference,date=2025-20-6T13:04:46-07:00",Africa_Southern,Pastoral,FodderHerb_Residue,Dairy,Dairy,0.0367311,0.0485097,0.0547395,0.0581656,0.063256,0.0711667,0.0834729,0.0996469,0.117229,0.135472,0.154493,0.174829,0.196009,0.217262,0.238266,0.259419,0.279942,0.299411,0.317474,0.334143,0.348983,Mt,
"Reference,date=2025-20-6T13:04:46-07:00",Africa_Southern,Pastoral,Pasture_FodderGrass,Beef,Beef,0.468183,0.472693,0.820566,1.0904,1.11798,1.18823,1.29584,1.45563,1.61432,1.76103,1.89142,2.0173,2.12759,2.22671,2.3157,2.39855,2.48171,2.56709,2.65453,2.74582,2.82444,Mt,
"Reference,date=2025-20-6T13:04:46-07:00",Africa_Southern,Pastoral,Pasture_FodderGrass,Dairy,Dairy,1.8898,3.32599,3.7465,3.98107,4.33578,4.80113,5.38874,6.0737,6.78878,7.5081,8.22232,8.96895,9.69158,10.3653,10.9948,11.5859,12.1395,12.6532,13.1198,13.5588,13.9201,Mt,
"Reference,date=2025-20-6T13:04:46-07:00",Africa_Southern,Pastoral,Pasture_FodderGrass,SheepGoat,SheepGoat,0.0778862,0.110443,0.162163,0.199037,0.222868,0.264706,0.316781,0.37284,0.436895,0.509985,0.590746,0.6795,0.773329,0.869351,0.965253,1.05928,1.14867,1.23148,1.30644,1.3734,1.43229,Mt,
"Reference,date=2025-20-6T13:04:46-07:00",Africa_Southern,Pastoral,Scavenging_Other,Beef,Beef,0.0253205,0.0255639,0.0443782,0.0589724,0.061386,0.0615749,0.0620903,0.0643489,0.0671193,0.070265,0.0736001,0.0772702,0.0813161,0.0851509,0.088955,0.0930059,0.0973201,0.101852,0.106574,0.111425,0.116098,Mt,
"Reference,date=2025-20-6T13:04:46-07:00",Africa_Southern,Pastoral,Scavenging_Other,Dairy,Dairy,0.102266,0.179862,0.202641,0.215328,0.253194,0.29464,0.330969,0.3612,0.403976,0.458673,0.52306,0.597687,0.679122,0.762188,0.845769,0.928552,1.00802,1.08174,1.14726,1.20528,1.25378,Mt,
"Reference,date=2025-20-6T13:04:46-07:00",Africa_Southern,Pastoral,Scavenging_Other,SheepGoat,SheepGoat,0.0086458,0.0122575,0.0180095,0.0221106,0.0258891,0.0324546,0.0403438,0.0479874,0.0570873,0.0682568,0.0814209,0.0967064,0.113692,0.131722,0.150157,0.168388,0.185602,0.201172,0.214627,0.225881,0.235072,Mt,
"Reference,date=2025-20-6T13:04:46-07:00",Africa_Western,Mixed,FeedCrops,Beef,Beef,0.0495715,0.125144,0.229447,0.311794,0.381102,0.546864,0.785984,1.08877,1.34019,1.54413,1.71863,1.8067,1.8515,1.86236,1.83898,1.79047,1.73034,1.66885,1.61126,1.56057,1.51678,Mt,
"Reference,date=2025-20-6T13:04:46-07:00",Africa_Western,Mixed,FeedCrops,Dairy,Dairy,0.203376,0.579657,0.841513,0.983033,1.20365,1.69659,2.42861,3.27223,3.84257,4.16993,4.35188,4.25917,4.0723,3.82884,3.55468,3.27864,3.02139,2.79614,2.6047,2.44896,2.32335,Mt,
"Reference,date=2025-20-6T13:04:46-07:00",Africa_Western,Mixed,FeedCrops,Pork,Pork,0.0352163,0.0885416,0.124617,0.15975,0.182932,0.236876,0.304497,0.386536,0.465662,0.543002,0.619275,0.686094,0.746046,0.797843,0.841292,0.874872,0.899899,0.918591,0.93288,0.943874,0.952544,Mt,
"Reference,date=2025-20-6T13:04:46-07:00",Africa_Western,Mixed,FeedCrops,Poultry,Poultry,0.381896,0.608468,0.818626,0.936947,1.06696,1.49514,2.0172,2.61611,3.13036,3.5673,3.9378,4.12932,4.19278,4.1477,4.01362,3.8269,3.62417,3.43667,3.27997,3.15405,3.05197,Mt,
